id,name,host_id,property_type,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,instant_bookable
695822039972273842,Guest suite in Winnipeg · ★4.85 · 1 bedroom · 1 bed · 1 bath,475539386,Entire guest suite,Entire home/apt,3,,,$65.00,2,365,2,2,1125,1125,2.0,1125.0,t,12,42,72,252,f
696247079980995614,Villa in Winnipeg · ★4.47 · 4 bedrooms · 5 beds · 2.5 baths,166125558,Entire villa,Entire home/apt,10,,,$220.00,2,365,2,2,1125,1125,2.0,1125.0,t,24,54,81,128,f
696590892041163878,Guest suite in Winnipeg · ★4.78 · 1 bedroom · 1 bed · 1 private bath,475377213,Private room in guest suite,Private room,2,,,$75.00,2,365,2,2,1125,1125,2.0,1125.0,t,1,1,1,199,f
697764506796482893,Home in Winnipeg · ★4.79 · 4 bedrooms · 4 beds · 3.5 baths,475930156,Entire home,Entire home/apt,8,,,$349.00,2,28,2,3,1125,1125,2.1,1125.0,t,16,39,69,293,f
697902269905072500,Home in Winnipeg · ★5.0 · 6 bedrooms · 4 beds · 3 baths,74203278,Entire home,Entire home/apt,8,,,,3,150,3,3,1125,1125,3.0,1125.0,,0,0,0,0,f
699929238277581713,Home in Winnipeg · ★4.83 · 1 bedroom · 2 beds · 1 bath,173751313,Entire home,Entire home/apt,3,,,$115.00,1,30,1,1,30,30,1.0,30.0,t,0,0,0,0,f
700995060812834864,Home in Winnipeg · ★4.0 · 2 bedrooms · 2 beds · 1 bath,317919490,Entire home,Entire home/apt,4,,,$108.00,1,365,1,1,365,365,1.0,365.0,t,7,32,62,241,t
702711190511749641,Home in Winnipeg · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,476932751,Private room in home,Private room,4,,,$85.00,1,365,1,1,1125,1125,1.0,1125.0,t,0,14,44,318,t
703738300321200099,Bungalow in Winnipeg · ★4.87 · 4 bedrooms · 4 beds · 2 baths,477141364,Entire bungalow,Entire home/apt,8,,,$176.00,2,1125,2,2,1125,1125,2.0,1125.0,t,10,19,49,324,t
703741666199743159,Home in Winnipeg · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,214358419,Private room in home,Private room,1,,,$55.00,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,f
704296416702408079,Home in Winnipeg · ★New · 1 bedroom · 1 bed · 1 bath,289206621,Private room in home,Private room,2,,,$56.00,1,90,1,1,90,90,1.0,90.0,t,30,60,90,90,f
704328777864348057,Vacation home in Winnipeg · 1 bedroom · 3 beds · 2 baths,54783332,Entire vacation home,Entire home/apt,6,,,$151.00,4,365,4,4,365,365,4.0,365.0,t,0,13,43,318,t
704334062864480044,Guest suite in Winnipeg · ★4.95 · 2 bedrooms · 2 beds · 1 bath,72603724,Entire guest suite,Entire home/apt,4,,,$87.00,2,29,2,2,1125,1125,2.0,1125.0,t,13,25,55,235,f
704355686467177103,Home in Winnipeg · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,72603724,Entire home,Entire home/apt,7,,,$142.00,2,29,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,f
704951191459489305,Home in Winnipeg · ★4.98 · 1 bedroom · 2 beds · 1 bath,72603724,Entire home,Entire home/apt,5,,,$111.00,2,29,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,f
706500751460402052,Condo in Winnipeg · 1 bedroom · 1 bed · 1 bath,454339347,Entire condo,Entire home/apt,4,,,$126.00,14,365,14,14,365,365,14.0,365.0,t,0,0,0,0,f
706706051358934129,Rental unit in Winnipeg · 1 bedroom · 1 bed · 1 private bath,157151397,Private room in rental unit,Private room,2,,,$70.00,1,365,1,1,365,365,1.0,365.0,t,30,60,89,89,t
706835086240753643,Home in Winnipeg · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,391819018,Private room in home,Private room,2,,,$37.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,14,44,318,f
707263710846504782,Rental unit in Winnipeg · 1 bedroom · 1 bed · 1 bath,38459934,Entire rental unit,Entire home/apt,2,,,$120.00,31,365,31,31,100,365,31.0,307.7,t,28,58,88,88,f
707379577277903550,Home in Winnipeg · ★4.75 · 2 bedrooms · 2 beds · 1 bath,66751493,Entire home,Entire home/apt,4,,,$125.00,4,90,4,7,90,90,4.5,90.0,t,30,60,90,90,f
708222063813975269,Rental unit in Winnipeg · ★4.83 · 1 bedroom · 1 bed · 1 bath,436255816,Entire rental unit,Entire home/apt,2,,,$56.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,198,f
708538600436978656,Home in Winnipeg · ★4.93 · 2 bedrooms · 3 beds · 1 bath,478092402,Entire home,Entire home/apt,6,,,$142.00,1,1125,1,2,1125,1125,1.3,1125.0,t,0,0,0,0,f
709523220248712996,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,108713039,Private room in home,Private room,2,,,,1,1125,1,1,1125,1125,1.0,1125.0,,0,0,0,0,f
710757241467357870,Home in Winnipeg · ★5.0 · 3 bedrooms · 3 beds · 2 baths,44942967,Entire home,Entire home/apt,4,,,$100.00,365,365,365,365,365,365,365.0,365.0,t,28,58,88,363,f
710789034157563421,Home in Winnipeg · ★4.67 · 4 bedrooms · 5 beds · 3.5 baths,135852781,Entire home,Entire home/apt,8,,,$325.00,2,365,2,2,365,365,2.0,365.0,t,26,52,82,352,f
711167046794755670,Guest suite in Winnipeg · 2 bedrooms · 2 beds · 1 bath,478633629,Entire guest suite,Entire home/apt,4,,,$90.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,t
711787988795924252,Home in Winnipeg · ★4.64 · 3 bedrooms · 3 beds · 2 baths,132617289,Entire home,Entire home/apt,4,,,$100.00,1,1125,1,1,1125,1125,1.0,1125.0,t,21,51,81,356,f
712609805393906211,Guest suite in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,478633629,Private room in guest suite,Private room,2,,,$50.00,2,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,t
712679206046525665,Guest suite in Winnipeg · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,478633629,Private room in guest suite,Private room,1,,,$50.00,2,30,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,t
713908415711413758,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,120789349,Private room in home,Private room,1,,,$35.00,15,1125,7,15,1125,1125,14.7,1125.0,t,0,2,14,157,f
714526749684583162,Condo in Winnipeg · ★4.83 · 1 bedroom · 1 bed · 1 bath,190491390,Entire condo,Entire home/apt,2,,,$67.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,f
715426955925847321,Bungalow in Winnipeg · ★4.65 · 3 bedrooms · 3 beds · 1 bath,280206152,Entire bungalow,Entire home/apt,5,,,$84.00,1,120,1,1,120,120,1.0,120.0,t,7,7,7,269,f
715884328098700472,Condo in Winnipeg · ★4.61 · 2 bedrooms · 2 beds · 1 bath,114498849,Entire condo,Entire home/apt,4,,,$90.00,5,1125,2,14,1125,1125,11.7,1125.0,t,0,18,48,322,f
715915101871428096,Townhouse in Winnipeg · ★4.83 · 4 bedrooms · 4 beds · 2 baths,54783332,Entire townhouse,Entire home/apt,8,,,$158.00,5,365,5,5,365,365,5.0,365.0,t,18,48,78,328,t
715926975013992965,Rental unit in Winnipeg · 1 bedroom · 1 bath,54783332,Entire rental unit,Entire home/apt,2,,,$119.00,4,365,4,4,365,365,4.0,365.0,t,0,0,0,229,t
716539788046359666,Condo in Winnipeg · ★4.65 · 2 bedrooms · 2 beds · 1 bath,114498849,Entire condo,Entire home/apt,4,,,$101.00,5,1125,2,14,1125,1125,11.7,1125.0,t,14,41,71,346,f
717266999827464256,Guest suite in Winnipeg · ★4.79 · 2 bedrooms · 2 beds · 1 bath,479766491,Entire guest suite,Entire home/apt,5,,,$130.00,1,120,1,1,1125,1125,1.0,1125.0,t,4,34,64,339,f
718073941130844665,Rental unit in Winnipeg · ★4.70 · 1 bedroom · 1 bed · 1 bath,57909438,Entire rental unit,Entire home/apt,2,,,,1,365,1,1,365,365,1.0,365.0,,0,0,0,0,t
718125744259745985,Rental unit in Winnipeg · ★3.67 · Studio · 1 bath,54783332,Entire rental unit,Entire home/apt,2,,,$107.00,4,365,4,4,365,365,4.0,365.0,t,30,60,90,365,t
718180322962812312,Condo in Winnipeg · 1 bedroom · 1 bed · 1 bath,54783332,Entire condo,Entire home/apt,2,,,$105.00,5,365,3,5,365,365,4.9,365.0,t,30,60,90,365,t
718193240636515539,Home in Winnipeg · ★4.91 · 3 bedrooms · 3 beds · 2 baths,54783332,Entire home,Entire home/apt,5,,,$159.00,3,365,3,3,1125,1125,3.0,1125.0,t,9,39,69,343,t
718365765218904172,Home in Winnipeg · ★4.69 · 1 bedroom · 1 bed · 1.5 baths,476932751,Private room in home,Private room,2,,,$55.00,1,365,1,1,1125,1125,1.0,1125.0,t,0,14,44,319,t
719104485910198997,Home in Winnipeg · ★4.64 · 4 bedrooms · 5 beds · 2 baths,449940289,Entire home,Entire home/apt,8,,,$119.00,365,999,365,365,999,999,365.0,999.0,t,30,60,90,90,f
720086461815817882,Guest suite in Winnipeg · ★4.98 · 1 bedroom · 2 beds · 1 bath,480282033,Entire guest suite,Entire home/apt,5,,,$81.00,2,28,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,f
720331358436911267,Home in Winnipeg · 1 bedroom · 1 bed · 1 private bath,99144216,Private room in home,Private room,2,,,,1,1125,1,1,1125,1125,1.0,1125.0,,0,0,0,0,f
720439650335801907,Home in Winnipeg · ★4.91 · 2 bedrooms · 3 beds · 2 baths,298663106,Entire home,Entire home/apt,5,,,$97.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,t
720542455645793885,Home in Winnipeg · 2 bedrooms · 2 beds · 1 bath,412288112,Entire home,Entire home/apt,4,,,,1,365,1,1,365,365,1.0,365.0,,0,0,0,0,f
720914842628874902,Home in Winnipeg · ★4.14 · 3 bedrooms · 3 beds · 1.5 baths,568999,Entire home,Entire home/apt,6,,,$91.00,4,1125,3,4,1125,1125,4.0,1125.0,t,21,51,81,356,f
720965731677336088,Rental unit in Winnipeg · 1 bedroom · 2 beds · 1 bath,35288016,Entire rental unit,Entire home/apt,2,,,$81.00,30,1125,30,30,1125,1125,30.0,1125.0,t,13,40,67,333,t
722670371910832590,Townhouse in Winnipeg · 4 bedrooms · 4 beds · 3 baths,135675567,Entire townhouse,Entire home/apt,8,,,$138.00,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,t
722707163195719379,Townhouse in Winnipeg · ★5.0 · 6 bedrooms · 7 beds · 4 baths,135675567,Entire townhouse,Entire home/apt,15,,,$239.00,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,t
723237496025144159,Home in Winnipeg · ★4.83 · 3 bedrooms · 4 beds · 1.5 baths,480875037,Entire home,Entire home/apt,6,,,$150.00,2,90,2,2,90,90,2.0,90.0,t,29,59,89,253,f
723727310774371651,Condo in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,480947763,Private room in condo,Private room,1,,,$50.00,1,365,1,1,365,365,1.0,365.0,t,29,59,89,364,f
724506359738651560,Condo in Winnipeg · ★4.93 · 1 bedroom · 4 beds · 1.5 baths,130899788,Entire condo,Entire home/apt,4,,,$107.00,2,1125,2,2,1125,1125,2.0,1125.0,t,9,39,69,302,f
724781139430997879,Home in Winnipeg · ★5.0 · 3 bedrooms · 5 beds · 2 baths,203874825,Entire home,Entire home/apt,8,,,$350.00,3,4,3,3,4,4,3.0,4.0,t,0,1,16,16,f
725302149487202991,Guest suite in Winnipeg · ★4.89 · 1 bedroom · 2 beds · 1 bath,407374913,Entire guest suite,Entire home/apt,3,,,$74.00,1,29,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,t
726897103085161771,Rental unit in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 bath,31174814,Entire rental unit,Entire home/apt,2,,,$97.00,2,365,2,2,365,365,2.0,365.0,t,15,45,75,349,f
727418284604798612,Home in Winnipeg · 1 bedroom · 1 bed · 1 private bath,466050732,Private room in home,Private room,6,,,$70.00,1,365,1,1,365,365,1.0,365.0,t,27,57,87,362,f
727434855429225184,Home in Winnipeg · ★4.74 · 3 bedrooms · 3 beds · 2 baths,466050732,Entire home,Entire home/apt,6,,,$91.00,1,365,1,1,365,365,1.0,365.0,t,28,58,88,88,f
728159453735389550,Condo in Winnipeg · ★4.56 · 1 bedroom · 1 bed · 1 bath,114498849,Entire condo,Entire home/apt,2,,,$102.00,2,1125,2,14,1125,1125,11.7,1125.0,t,0,0,0,259,f
728317584927784113,Home in Winnipeg · 3 bedrooms · 3 beds · 2.5 baths,374292404,Entire home,Entire home/apt,5,,,$140.00,3,365,3,3,365,365,3.0,365.0,t,30,60,90,90,f
728415950406915127,Home in Winnipeg · 2 bedrooms · 2 beds · 2.5 baths,374292404,Private room in home,Private room,3,,,$109.00,3,365,2,3,365,365,3.0,365.0,t,30,59,89,179,f
728930054937370986,Loft in Winnipeg · ★4.68 · 2 bedrooms · 3 beds · 2 baths,313682239,Entire loft,Entire home/apt,6,,,$531.00,1,365,1,1,365,365,1.0,365.0,t,30,60,82,356,f
728964207450809768,Loft in Winnipeg · ★5.0 · 5 bedrooms · 8 beds · 4 baths,313682239,Entire loft,Entire home/apt,14,,,"$2,285.00",1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,t
728982023003654569,Rental unit in Winnipeg · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,74203278,Entire rental unit,Entire home/apt,2,,,$100.00,30,365,30,30,1125,1125,30.0,1125.0,t,0,10,40,263,f
730413255608341261,Home in Winnipeg · 2 bedrooms · 2 beds · 1 shared bath,408029138,Private room in home,Private room,2,,,$60.00,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365,t
730414681556139116,Home in Winnipeg · ★3.60 · 3 bedrooms · 3 beds · 2 baths,269294765,Entire home,Entire home/apt,5,,,$125.00,2,365,2,2,365,365,2.0,365.0,t,0,0,0,168,f
731083801104126206,Home in Winnipeg · ★4.83 · 1 bedroom · 1 bed · 1 bath,349205781,Entire home,Entire home/apt,2,,,$70.00,1,7,1,1,7,7,1.0,7.0,t,22,41,71,161,f
731104742060301997,Home in Winnipeg · ★4.90 · 3 bedrooms · 3 beds · 2.5 baths,22019791,Entire home,Entire home/apt,7,,,$119.00,1,365,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,f
731319566616438870,Home in Winnipeg · ★4.90 · 1 bedroom · 1 bed · 1 bath,157290752,Entire home,Entire home/apt,2,,,,1,30,1,1,1125,1125,1.0,1125.0,,0,0,0,0,f
731947840559582979,Home in Winnipeg · ★4.77 · 1 bedroom · 1 bed · 1 bath,134145647,Entire home,Entire home/apt,2,,,$78.00,1,60,1,1,60,60,1.0,60.0,t,0,0,0,0,f
732012006383968004,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,482542956,Private room in home,Private room,2,,,$85.00,7,1125,7,7,1125,1125,7.0,1125.0,t,30,60,90,365,t
732816847658098779,Home in Winnipeg · ★4.79 · 5 bedrooms · 5 beds · 2 baths,397916792,Entire home,Entire home/apt,10,,,$138.00,1,365,1,1,1125,1125,1.0,1125.0,t,20,50,80,355,t
734571783088210681,Home in Winnipeg · 4 bedrooms · 4 beds · 3.5 baths,374292404,Private room in home,Private room,5,,,$185.00,2,365,2,2,365,365,2.0,365.0,t,0,1,15,105,f
734782908917790065,Hostel in Winnipeg · 1 bedroom · 2 beds · 1 shared bath,483049727,Private room in hostel,Private room,2,,,$50.00,30,365,30,30,1125,1125,30.0,1125.0,t,30,60,90,365,t
734897024010834324,Place to stay in Winnipeg · ★4.86 · 1 bedroom · 1 bed · 1 bath,444079040,Entire place,Entire home/apt,2,,,$85.00,3,360,3,3,1125,1125,3.0,1125.0,t,15,21,38,302,f
735389496693189550,Condo in Winnipeg · ★4.50 · 1 bedroom · 1 bed · 1 bath,114498849,Entire condo,Entire home/apt,2,,,$86.00,2,1125,2,14,1125,1125,11.7,1125.0,t,0,0,0,0,f
735396178027782562,Condo in Winnipeg · ★4.52 · 2 bedrooms · 2 beds · 1 bath,114498849,Entire condo,Entire home/apt,4,,,$90.00,2,1125,2,14,1125,1125,11.7,1125.0,t,28,58,88,363,f
736846867468963014,Home in Winnipeg · Studio · 1 bed · 0 shared baths,83528418,Private room in home,Private room,1,,,$80.00,1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,t
736857437983454720,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,435130187,Private room in home,Private room,1,,,$35.00,7,1125,7,7,1125,1125,7.0,1125.0,t,25,55,85,360,f
739395372987151519,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,435130187,Private room in home,Private room,1,,,$30.00,30,1125,30,30,1125,1125,30.0,1125.0,t,7,21,51,326,f
739851149114180616,Condo in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 bath,74203278,Entire condo,Entire home/apt,2,,,,7,1125,7,7,1125,1125,7.0,1125.0,,0,0,0,0,f
739945700976720557,Condo in Winnipeg · ★4.15 · 2 bedrooms · 2 beds · 2 baths,74203278,Entire condo,Entire home/apt,4,,,,3,1125,1,3,1125,1125,2.4,1125.0,,0,0,0,0,t
741144518772491362,Rental unit in Winnipeg · ★4.25 · 1 bedroom · 2 beds · 1 bath,268838800,Entire rental unit,Entire home/apt,3,,,$49.00,5,1125,5,5,1125,1125,5.0,1125.0,t,24,54,84,359,f
741317125310652366,Home in Winnipeg · ★4.47 · 3 bedrooms · 3 beds · 2.5 baths,420313773,Entire home,Entire home/apt,6,,,$180.00,2,1125,1,2,1125,1125,2.0,1125.0,t,21,51,81,81,t
741328023678150465,Rental unit in Winnipeg · 1 bedroom · 1 bed · 1 bath,160236784,Entire rental unit,Entire home/apt,2,,,$119.00,2,21,2,2,21,21,2.0,21.0,t,27,57,87,362,f
742140219616542613,Condo in Winnipeg · 1 bedroom · 1 bed · 1 bath,22029072,Entire condo,Entire home/apt,3,,,,2,1125,2,2,1125,1125,2.0,1125.0,,0,0,0,0,f
742794165325575958,Condo in Winnipeg · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,147578945,Entire condo,Entire home/apt,3,,,$102.00,2,365,2,2,1125,1125,2.0,1125.0,t,30,60,90,171,t
742949423468209478,Home in Winnipeg · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,374292404,Private room in home,Private room,2,,,$58.00,2,365,2,2,365,365,2.0,365.0,t,30,60,90,179,f
743303144949430894,Home in Winnipeg · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,69360661,Private room in home,Private room,2,,,$32.00,1,60,1,1,1125,1125,1.0,1125.0,t,21,51,81,170,f
744214706433164945,Home in Winnipeg · 1 bedroom · 1 bed · 1 bath,484764956,Entire home,Entire home/apt,1,,,,1,365,1,1,365,365,1.0,365.0,,0,0,0,0,t
744256648686689580,Condo in Winnipeg · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,147578945,Entire condo,Entire home/apt,3,,,$110.00,2,365,2,2,1125,1125,2.0,1125.0,t,14,44,74,163,t
744361283598419236,Bungalow in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,200504909,Private room in bungalow,Private room,2,,,$50.00,1,365,1,1,365,365,1.0,365.0,t,14,14,14,14,f
744367776338468725,Bungalow in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,200504909,Private room in bungalow,Private room,2,,,$40.00,1,365,1,1,365,365,1.0,365.0,t,12,12,12,12,f
744371653760108089,Bungalow in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,200504909,Private room in bungalow,Private room,2,,,$45.00,1,365,1,1,365,365,1.0,365.0,t,7,7,7,7,f
744841007489710159,Rental unit in Winnipeg · 3 bedrooms · 3 beds · 2 baths,38459934,Entire rental unit,Entire home/apt,6,,,$240.00,31,365,31,31,100,365,31.0,307.7,t,28,58,88,88,f
746545387725917629,Home in Winnipeg · ★4.85 · 4 bedrooms · 4 beds · 4.5 baths,74203278,Entire home,Entire home/apt,8,,,$169.00,7,365,7,28,1125,1125,20.8,1125.0,t,11,41,71,251,f
746588141495709930,Condo in Winnipeg · 1 bedroom · 1 bed · 1 bath,74203278,Entire condo,Entire home/apt,2,,,$115.00,28,365,28,28,365,365,28.0,365.0,t,30,60,90,364,f
747592717479004384,Home in Winnipeg · ★4.86 · 1 bedroom · 3 beds · 1 bath,232658518,Entire home,Entire home/apt,4,,,,1,1125,1,2,1125,1125,1.1,1125.0,,0,0,0,0,f
747675804303472930,Home in Winnipeg · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,282140527,Private room in home,Private room,1,,,$39.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,t
747757500102678074,Condo in Winnipeg · ★4.89 · 1 bedroom · 2 beds · 1 bath,65984536,Entire condo,Entire home/apt,4,,,$97.00,1,365,1,7,1125,1125,6.7,1125.0,t,28,58,88,363,t
747914659033941453,Home in Winnipeg · ★4.82 · 3 bedrooms · 5 beds · 1 bath,442302582,Entire home,Entire home/apt,6,,,$121.00,1,365,1,1,1125,1125,1.0,1125.0,t,12,42,72,252,f
749068390765366546,Rental unit in Winnipeg · ★4.55 · 3 bedrooms · 3 beds · 1.5 baths,247701614,Entire rental unit,Entire home/apt,3,,,$129.00,3,1125,3,30,1125,1125,29.0,1125.0,t,15,45,75,75,f
752352821283977272,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,223573739,Private room in home,Private room,2,,,$70.00,1,10,1,1,10,10,1.0,10.0,t,0,0,27,27,f
752388191612496330,Guest suite in Winnipeg · ★4.94 · 2 bedrooms · 2 beds · 1 bath,184007908,Entire guest suite,Entire home/apt,4,,,$100.00,3,365,3,3,1125,1125,3.0,1125.0,t,14,44,74,348,t
752465187129724079,Home in Winnipeg · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,197115313,Private room in home,Private room,2,,,,1,365,1,1,365,365,1.0,365.0,,0,0,0,0,f
753085854090772341,Guest suite in Winnipeg · ★4.62 · 1 bedroom · 1 bed · 1 bath,131012555,Entire guest suite,Entire home/apt,2,,,$79.00,1,10,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,f
753702808592932095,Home in Winnipeg · ★4.89 · 2 bedrooms · 2 beds · 2 baths,422350663,Entire home,Entire home/apt,4,,,$126.00,1,1125,1,1,1125,1125,1.0,1125.0,t,14,44,74,349,f
755753095884222368,Home in Winnipeg · ★4.74 · 5 bedrooms · 5 beds · 2.5 baths,113434889,Entire home,Entire home/apt,10,,,$305.00,1,14,1,1,1125,1125,1.0,1125.0,t,20,50,80,346,f
755878789033526828,Bungalow in Winnipeg · ★4.78 · 3 bedrooms · 3 beds · 1.5 baths,338502195,Entire bungalow,Entire home/apt,10,,,$285.00,2,14,2,2,1125,1125,2.0,1125.0,t,20,50,80,355,f
756483052616194618,Guest suite in Winnipeg · ★4.79 · 2 bedrooms · 2 beds · 2 baths,210947588,Entire guest suite,Entire home/apt,4,,,$130.00,1,1125,1,1,1125,1125,1.0,1125.0,t,27,57,87,361,f
756705569660221719,Home in Winnipeg · ★5.0 · 2 bedrooms · 2 beds · 1 bath,415683678,Entire home,Entire home/apt,4,,,$119.00,2,1125,2,2,1125,1125,2.0,1125.0,t,16,16,18,18,f
756771836780466701,Home in Winnipeg · ★4.73 · 3 bedrooms · 4 beds · 1 bath,487101454,Entire home,Entire home/apt,6,,,,3,365,3,3,365,365,3.0,365.0,,0,0,0,0,f
757401670359931409,Condo in Winnipeg · ★4.92 · 2 bedrooms · 2 beds · 1 bath,41880116,Entire condo,Entire home/apt,2,,,$99.00,3,999,3,3,999,999,3.0,999.0,t,15,40,69,75,f
757802146832354582,Condo in Winnipeg · ★4.79 · 2 bedrooms · 3 beds · 1 bath,104713910,Entire condo,Entire home/apt,5,,,$114.00,1,31,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,f
758371981115426040,Guest suite in Winnipeg · ★4.87 · 1 bedroom · 1 bed · 1 bath,40117487,Entire guest suite,Entire home/apt,2,,,$74.00,3,90,3,3,1125,1125,3.0,1125.0,t,0,0,0,126,f
758664400905005471,Home in Winnipeg · 3 bedrooms · 3 beds · 1 bath,487428279,Entire home,Entire home/apt,6,,,$170.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,365,f
758951327497033413,Home in Winnipeg · 2 bedrooms · 2 beds · 1 bath,487428279,Private room in home,Private room,4,,,$120.00,2,365,2,2,365,365,2.0,365.0,t,30,60,90,364,f
758956350616567668,Home in Winnipeg · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,487428279,Private room in home,Private room,2,,,$60.00,2,365,2,2,365,365,2.0,365.0,t,30,60,90,364,f
758960055386934269,Home in Winnipeg · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,487428279,Private room in home,Private room,2,,,$60.00,2,365,2,2,365,365,2.0,365.0,t,30,60,90,364,f
